,,,,,,,,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090101,20081231,20071231,20061231,20051231,20041231,20031231,20021231,20011231,20001231,19991231
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",재무상태표 [abstract],자산 [abstract],비유동자산,유형자산,,124777000000000 ,124295000000000 ,121678000000000 ,119825000000000 ,116856000000000 ,116624000000000 ,116392000000000 ,115417000000000 ,115003000000000 ,116576000000000 ,114412000000000 ,111666000000000 ,109006000000000 ,103695000000000 ,95322400000000 ,91473000000000 ,83873800000000 ,84635000000000 ,85565300000000 ,86477100000000 ,86560400000000 ,84666300000000 ,83442400000000 ,80873000000000 ,76012100000000 ,75593700000000 ,76519000000000 ,75496400000000 ,71360600000000 ,70398300000000 ,68765700000000 ,68484700000000 ,68995800000000 ,68839600000000 ,65998400000000 ,62044000000000 ,59659800000000 ,57380600000000 ,55182100000000 ,52964600000000 ,49407400000000 ,47066500000000 ,44029000000000 ,43560300000000 ,46276800000000 ,42496300000000 ,37380600000000 ,33784600000000 ,29276200000000 ,23962400000000 ,19470300000000 ,16277300000000 ,15401400000000 ,14299500000000 ,11413500000000 
ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,Intangible assets,재무상태표 [abstract],자산 [abstract],비유동자산,무형자산,,18980800000000 ,19608300000000 ,20912400000000 ,20703500000000 ,15705700000000 ,15543000000000 ,14868000000000 ,14891600000000 ,14800100000000 ,14999500000000 ,14805400000000 ,14760500000000 ,15376200000000 ,15221300000000 ,14775900000000 ,5344020000000 ,5088230000000 ,5247800000000 ,5375030000000 ,5396310000000 ,5560300000000 ,5530410000000 ,5338520000000 ,4785470000000 ,4684750000000 ,4220290000000 ,4120240000000 ,3980600000000 ,3970950000000 ,4062030000000 ,4076950000000 ,3729710000000 ,3697690000000 ,3672920000000 ,3329110000000 ,3355240000000 ,3408240000000 ,3327360000000 ,2871400000000 ,2779440000000 ,2813450000000 ,2735340000000 ,1775000000000 ,1256010000000 ,1088070000000 ,787249000000 ,704627000000 ,658385000000 ,632856000000 ,544522000000 ,465328000000 ,349162000000 ,291802000000 ,253353000000 ,321597000000 
dart_DepositsForSeveranceInsurance,순확정급여자산,Deposits for severance insurance,재무상태표 [abstract],자산 [abstract],비유동자산,순확정급여자산,,8220000000 ,184409000000 ,434417000000 ,589832000000 ,29506000000 ,201584000000 ,372940000000 ,562356000000 ,289962000000 ,458843000000 ,628122000000 ,825892000000 ,120688000000 ,302335000000 ,469696000000 ,557091000000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifrs-full_DeferredTaxAssets,이연법인세자산,Deferred tax assets,재무상태표 [abstract],자산 [abstract],비유동자산,이연법인세자산,,4478040000000 ,4441780000000 ,4690050000000 ,4505050000000 ,5462000000000 ,5420130000000 ,5448790000000 ,5468000000000 ,4692580000000 ,5006710000000 ,5012380000000 ,5061690000000 ,5026790000000 ,5368210000000 ,5277250000000 ,5321450000000 ,5237200000000 ,5331310000000 ,4846760000000 ,5589110000000 ,4522870000000 ,4599810000000 ,4439190000000 ,4526600000000 ,4824640000000 ,4814120000000 ,4542100000000 ,4621780000000 ,2618750000000 ,2543690000000 ,2562980000000 ,2516080000000 ,2595010000000 ,2373460000000 ,1635090000000 ,1783090000000 ,1589800000000 ,1420090000000 ,1194210000000 ,1144070000000 ,1019920000000 ,1040590000000 ,997433000000 ,1051600000000 ,905617000000 ,,,,,,,,,,
dart_OtherNonCurrentAssets,기타비유동자산,Other non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,기타비유동자산,,3883190000000 ,4959570000000 ,6835720000000 ,7994050000000 ,7750220000000 ,9668580000000 ,9264540000000 ,12692800000000 ,6776570000000 ,5823920000000 ,4099390000000 ,7794630000000 ,4364450000000 ,4248380000000 ,2832580000000 ,1572030000000 ,2541290000000 ,1874050000000 ,1787660000000 ,1999040000000 ,1861020000000 ,2188890000000 ,1908520000000 ,2334820000000 ,3563180000000 ,4348370000000 ,3716210000000 ,3089520000000 ,3154480000000 ,2808690000000 ,1372480000000 ,1541880000000 ,677752000000 ,698481000000 ,546356000000 ,1233960000000 ,440063000000 ,445819000000 ,506830000000 ,442383000000 ,238042000000 ,237167000000 ,224219000000 ,253989000000 ,206824000000 ,1670810000000 ,1592500000000 ,1631770000000 ,,,,,,,
ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,,375789000000000 ,357959000000000 ,357458000000000 ,352564000000000 ,353386000000000 ,342940000000000 ,345068000000000 ,339357000000000 ,337196000000000 ,318688000000000 ,312473000000000 ,301752000000000 ,296579000000000 ,277589000000000 ,264217000000000 ,262174000000000 ,244471000000000 ,243961000000000 ,241240000000000 ,242180000000000 ,246568000000000 ,231691000000000 ,227250000000000 ,230423000000000 ,231746000000000 ,224723000000000 ,225293000000000 ,214075000000000 ,210813000000000 ,203762000000000 ,190843000000000 ,181072000000000 ,176727000000000 ,166300000000000 ,160157000000000 ,155800000000000 ,148166000000000 ,137970000000000 ,136532000000000 ,134309000000000 ,132230000000000 ,125677000000000 ,115096000000000 ,112180000000000 ,96778600000000 ,105301000000000 ,93375100000000 ,81366200000000 ,74461800000000 ,69004600000000 ,68041700000000 ,64955000000000 ,52114900000000 ,46421500000000 ,29178600000000 
ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,,73046400000000 ,61863700000000 ,64763300000000 ,63782800000000 ,63303200000000 ,59309300000000 ,67354100000000 ,69081500000000 ,74705900000000 ,65602300000000 ,68298600000000 ,67175100000000 ,66172600000000 ,58468400000000 ,56843100000000 ,54704100000000 ,50459500000000 ,48008200000000 ,49049500000000 ,50502900000000 ,53028400000000 ,46150700000000 ,49214400000000 ,52013900000000 ,53207800000000 ,49825500000000 ,54358700000000 ,51315400000000 ,54158300000000 ,53276500000000 ,50460700000000 ,46933100000000 ,47697800000000 ,44436100000000 ,45184100000000 ,44319000000000 ,41695400000000 ,36376600000000 ,38036600000000 ,39944700000000 ,40604800000000 ,37990000000000 ,35167700000000 ,34204400000000 ,29335800000000 ,32207100000000 ,29796000000000 ,25522900000000 ,24908600000000 ,26107600000000 ,28020500000000 ,28351200000000 ,23561600000000 ,24862200000000 ,10645800000000 
entity00126380_udf_BS_20171018222617796_CurrentLiabilities,매입채무,Account payable Trade,재무상태표 [abstract],부채 [abstract],유동부채,매입채무,,11688200000000 ,9545980000000 ,10722500000000 ,8718220000000 ,11422300000000 ,9073060000000 ,9802810000000 ,8479920000000 ,10209200000000 ,8410280000000 ,9301130000000 ,9083910000000 ,11367400000000 ,9075770000000 ,9569550000000 ,6485040000000 ,7857290000000 ,7344750000000 ,7829740000000 ,6187290000000 ,9842910000000 ,6766880000000 ,8736900000000 ,7914700000000 ,9483420000000 ,8161560000000 ,10263000000000 ,8437140000000 ,11457000000000 ,10526400000000 ,10478100000000 ,9489110000000 ,11064200000000 ,10516300000000 ,11671400000000 ,10276700000000 ,11275600000000 ,8955570000000 ,9702650000000 ,9148660000000 ,9975610000000 ,9750550000000 ,10456100000000 ,8235140000000 ,5587300000000 ,5587140000000 ,6037860000000 ,4578920000000 ,4206960000000 ,4189110000000 ,4150500000000 ,2912160000000 ,1969410000000 ,2339310000000 ,1960230000000 
ifrs-full_ShorttermBorrowings,단기차입금,Short-term borrowings,재무상태표 [abstract],부채 [abstract],유동부채,단기차입금,,15856300000000 ,12776300000000 ,11607100000000 ,14393500000000 ,12330200000000 ,11824200000000 ,9663130000000 ,13586700000000 ,18826500000000 ,13176000000000 ,9973340000000 ,15767600000000 ,15329300000000 ,13767100000000 ,9519010000000 ,12746800000000 ,10771300000000 ,10259800000000 ,9465180000000 ,11155400000000 ,11303100000000 ,9771020000000 ,7854910000000 ,8029300000000 ,9722010000000 ,9325030000000 ,7282570000000 ,6438520000000 ,6855090000000 ,8637750000000 ,6344750000000 ,8443750000000 ,8712630000000 ,7683630000000 ,8975990000000 ,9653720000000 ,8287480000000 ,7300490000000 ,7925480000000 ,8429720000000 ,8653930000000 ,8049470000000 ,6741470000000 ,7780010000000 ,9054540000000 ,9026630000000 ,8453100000000 ,7360780000000 ,7807870000000 ,7101220000000 ,7250960000000 ,10010600000000 ,9265980000000 ,10176400000000 ,2333710000000 
entity00126380_udf_BS_20171018222642264_CurrentLiabilities,미지급금,Other payble,재무상태표 [abstract],부채 [abstract],유동부채,미지급금,,10187500000000 ,10077000000000 ,12962600000000 ,12002500000000 ,10017400000000 ,10467000000000 ,13110200000000 ,10711500000000 ,9404610000000 ,9591400000000 ,15036500000000 ,13899600000000 ,13755700000000 ,12878500000000 ,16072700000000 ,11525900000000 ,8986070000000 ,7777230000000 ,11211500000000 ,8864380000000 ,8943660000000 ,8116640000000 ,12066700000000 ,10318400000000 ,8492550000000 ,8078040000000 ,11626300000000 ,9196570000000 ,8962320000000 ,8205210000000 ,8211390000000 ,7400240000000 ,6746050000000 ,7656870000000 ,8086450000000 ,8232760000000 ,6980720000000 ,6239090000000 ,6956570000000 ,6901140000000 ,7154680000000 ,7247720000000 ,6780910000000 ,5307490000000 ,4536450000000 ,5114570000000 ,3861660000000 ,3631400000000 ,3352980000000 ,3443750000000 ,3851380000000 ,4436420000000 ,3622480000000 ,2633720000000 ,1897810000000 
entity00126380_udf_BS_20171018222640707_CurrentLiabilities,선수금,Advance received,재무상태표 [abstract],부채 [abstract],유동부채,선수금,,1153610000000 ,956376000000 ,959903000000 ,1072060000000 ,844237000000 ,698447000000 ,805952000000 ,820265000000 ,938553000000 ,889635000000 ,1135680000000 ,1249170000000 ,1360410000000 ,1230970000000 ,1101840000000 ,1358880000000 ,1208200000000 ,1351840000000 ,1414670000000 ,1343430000000 ,1314440000000 ,1313180000000 ,1297700000000 ,1427230000000 ,1981970000000 ,1279090000000 ,1645540000000 ,1706310000000 ,1738120000000 ,1529010000000 ,1617410000000 ,1517670000000 ,1524620000000 ,1527730000000 ,1552130000000 ,1450730000000 ,973745000000 ,864524000000 ,882677000000 ,883585000000 ,946532000000 ,849105000000 ,617029000000 ,1283310000000 ,710353000000 ,761625000000 ,818636000000 ,518418000000 ,209855000000 ,263146000000 ,268754000000 ,239089000000 ,246738000000 ,324318000000 ,421927000000 
entity00126380_udf_BS_20171018222637261_CurrentLiabilities,예수금,Withholdings,재무상태표 [abstract],부채 [abstract],유동부채,예수금,,946591000000 ,840737000000 ,865785000000 ,897355000000 ,937500000000 ,795615000000 ,790433000000 ,951254000000 ,825190000000 ,858379000000 ,821190000000 ,793582000000 ,680210000000 ,792770000000 ,551452000000 ,685028000000 ,1117810000000 ,1218470000000 ,1241210000000 ,992733000000 ,902629000000 ,950311000000 ,1185110000000 ,1161640000000 ,1066260000000 ,1014890000000 ,1184540000000 ,1176050000000 ,1260420000000 ,1355290000000 ,1435670000000 ,966374000000 ,990146000000 ,1240730000000 ,1536280000000 ,1715070000000 ,1142460000000 ,1623730000000 ,1378210000000 ,1052560000000 ,909791000000 ,872151000000 ,706001000000 ,844918000000 ,551262000000 ,576883000000 ,389029000000 ,298110000000 ,353517000000 ,583416000000 ,654024000000 ,647511000000 ,529946000000 ,493211000000 ,284438000000 
