,,,,,,,,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090101,20081231,20071231,20061231,20051231,20041231,20031231,20021231,20011231,20001231,19991231
entity00126380_udf_BS_20171018222640707_CurrentLiabilities,선수금,Advance received,재무상태표 [abstract],부채 [abstract],유동부채,선수금,,1.15361E+12,9.56376E+11,9.59903E+11,1.07206E+12,8.44237E+11,6.98447E+11,8.05952E+11,8.20265E+11,9.38553E+11,8.89635E+11,1.13568E+12,1.24917E+12,1.36041E+12,1.23097E+12,1.10184E+12,1.35888E+12,1.2082E+12,1.35184E+12,1.41467E+12,1.34343E+12,1.31444E+12,1.31318E+12,1.2977E+12,1.42723E+12,1.98197E+12,1.27909E+12,1.64554E+12,1.70631E+12,1.73812E+12,1.52901E+12,1.61741E+12,1.51767E+12,1.52462E+12,1.52773E+12,1.55213E+12,1.45073E+12,9.73745E+11,8.64524E+11,8.82677E+11,8.83585E+11,9.46532E+11,8.49105E+11,6.17029E+11,1.28331E+12,7.10353E+11,7.61625E+11,8.18636E+11,5.18418E+11,2.09855E+11,2.63146E+11,2.68754E+11,2.39089E+11,2.46738E+11,3.24318E+11,4.21927E+11
entity00126380_udf_BS_20171018222637261_CurrentLiabilities,예수금,Withholdings,재무상태표 [abstract],부채 [abstract],유동부채,예수금,,9.46591E+11,8.40737E+11,8.65785E+11,8.97355E+11,9.375E+11,7.95615E+11,7.90433E+11,9.51254E+11,8.2519E+11,8.58379E+11,8.2119E+11,7.93582E+11,6.8021E+11,7.9277E+11,5.51452E+11,6.85028E+11,1.11781E+12,1.21847E+12,1.24121E+12,9.92733E+11,9.02629E+11,9.50311E+11,1.18511E+12,1.16164E+12,1.06626E+12,1.01489E+12,1.18454E+12,1.17605E+12,1.26042E+12,1.35529E+12,1.43567E+12,9.66374E+11,9.90146E+11,1.24073E+12,1.53628E+12,1.71507E+12,1.14246E+12,1.62373E+12,1.37821E+12,1.05256E+12,9.09791E+11,8.72151E+11,7.06001E+11,8.44918E+11,5.51262E+11,5.76883E+11,3.89029E+11,2.9811E+11,3.53517E+11,5.83416E+11,6.54024E+11,6.47511E+11,5.29946E+11,4.93211E+11,2.84438E+11
entity00126380_udf_BS_20171018222635206_CurrentLiabilities,미지급비용,Accrued expense,재무상태표 [abstract],부채 [abstract],유동부채,미지급비용,,2.17038E+13,1.78037E+13,1.84688E+13,1.93596E+13,1.71792E+13,1.60673E+13,1.61871E+13,2.03397E+13,1.63312E+13,1.68876E+13,1.52888E+13,1.39963E+13,9.98374E+12,9.94288E+12,9.21439E+12,1.25273E+13,9.95581E+12,1.00562E+13,8.95342E+12,1.16287E+13,9.8015E+12,9.5943E+12,8.74962E+12,1.28768E+13,9.25455E+12,8.96641E+12,8.36153E+12,1.13445E+13,9.8834E+12,9.83783E+12,8.47813E+12,9.49516E+12,7.73303E+12,6.61002E+12,5.78221E+12,7.82373E+12,6.0256E+12,5.17663E+12,4.69662E+12,7.10243E+12,4.53135E+12,4.80506E+12,3.99969E+12,5.94535E+12,5.14094E+12,7.9072E+12,6.77794E+12,5.01176E+12,4.19158E+12,3.94021E+12,3.67614E+12,3.03648E+12,2.26753E+12,1.78865E+12,9.96483E+11
ifrs-full_CurrentTaxLiabilities,당기법인세부채,Current tax liabilities,재무상태표 [abstract],부채 [abstract],유동부채,당기법인세부채,,4.66011E+12,3.33447E+12,2.60841E+12,1.38777E+12,2.31819E+12,2.28937E+12,9.75481E+12,8.72005E+12,8.82261E+12,7.0631E+12,1.05426E+13,7.40835E+12,5.44606E+12,3.47223E+12,3.42218E+12,2.83735E+12,1.78213E+12,1.86377E+12,1.89486E+12,3.40163E+12,1.71219E+12,1.75057E+12,2.10912E+12,2.16111E+12,3.94356E+12,4.30474E+12,5.11669E+12,3.38602E+12,3.50888E+12,3.06609E+12,4.29124E+12,3.22293E+12,3.3563E+12,2.32739E+12,2.3843E+12,1.2628E+12,1.15016E+12,1.09061E+12,1.68388E+12,2.05145E+12,1.88077E+12,1.51327E+12,1.17589E+12,1.12442E+12,6.76717E+11,6.75553E+11,1.34394E+12,1.26309E+12,8.96862E+11,1.55019E+12,9.67539E+11,1.39891E+12,4.08999E+11,1.09809E+12,6.7041E+11
entity00126380_udf_BS_20171024141934989_CurrentLiabilities,유동성장기부채,Current portion of long-term borrowings and debentures,재무상태표 [abstract],부채 [abstract],유동부채,유동성장기부채,,7.5461E+11,7.88871E+11,8.34474E+11,8.4609E+11,7.92467E+11,7.41623E+11,7.06652E+11,33386000000,1.79935E+12,1.85955E+12,15631000000,2.78619E+11,17659000000,26585000000,1.13904E+12,1.23282E+12,1.3196E+12,1.38968E+12,2.21055E+11,2.21548E+11,46910000000,53198000000,5.24828E+11,1.77867E+12,1.1331E+12,1.16329E+12,1.22256E+12,2.42583E+12,1.3619E+12,1.441E+12,2.26249E+12,9.9901E+11,9.05162E+11,9.02736E+11,28792000000,30292000000,4.00887E+11,4.55945E+11,5.31138E+11,1.12393E+12,1.06369E+12,8.77917E+11,8.2362E+11,2.34327E+11,20449000000,2.26338E+12,1.98715E+12,2.77232E+12,3.78824E+12,4.95705E+12,7.09367E+12,5.56269E+12,4.95168E+12,5.57171E+12,1.68749E+12
ifrs-full_CurrentProvisions,충당부채,Current provisions,재무상태표 [abstract],부채 [abstract],유동부채,충당부채,,4.63829E+12,4.74303E+12,4.64874E+12,4.06863E+12,6.20607E+12,6.06689E+12,5.01239E+12,4.38404E+12,6.40004E+12,5.95965E+12,5.2548E+12,4.29482E+12,7.38645E+12,6.40495E+12,5.53508E+12,4.59742E+12,6.7889E+12,6.41305E+12,6.46755E+12,6.4206E+12,8.88569E+12,7.59492E+12,6.43529E+12,5.99151E+12,7.60486E+12,7.04757E+12,7.154E+12,6.73648E+12,8.69902E+12,8.29553E+12,6.98463E+12,5.05485E+12,6.36844E+12,5.68188E+12,4.86064E+12,3.51454E+12,4.48709E+12,4.35905E+12,3.97319E+12,2.91792E+12,5.13151E+12,3.67369E+12,3.58634E+12,3.20587E+12,2.82971E+12,,,,,,,,,,
dart_OtherCurrentLiabilities,기타유동부채,Other current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,기타유동부채,,1.05602E+12,9.97266E+11,1.08507E+12,1.03703E+12,1.25562E+12,1.2858E+12,1.52059E+12,1.05472E+12,1.14857E+12,9.06765E+11,9.28973E+11,4.03139E+11,4.01522E+11,4.45164E+11,3.44821E+11,3.51176E+11,3.41017E+11,3.33441E+11,3.50337E+11,2.87135E+11,2.75371E+11,2.39689E+11,2.54226E+11,3.26259E+11,5.25466E+11,4.84836E+11,5.01924E+11,4.67973E+11,4.32107E+11,3.8232E+11,3.56888E+11,3.43951E+11,2.9729E+11,2.88803E+11,3.05898E+11,3.58645E+11,9.71726E+11,2.92805E+11,3.06168E+11,3.33328E+11,3.56967E+11,3.51036E+11,2.80608E+11,2.43596E+11,2.28095E+11,2.94098E+11,1.22023E+11,1.02683E+11,1.17707E+11,90085000000,1.15334E+11,87704000000,38307000000,4723075000,
ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,,2.66061E+13,2.6288E+13,2.63065E+13,2.59013E+13,2.66405E+13,2.58838E+13,2.44986E+13,2.25226E+13,2.03868E+13,1.99612E+13,2.09146E+13,2.00855E+13,1.97147E+13,1.84153E+13,1.75563E+13,1.45072E+13,1.44756E+13,1.411E+13,1.38641E+13,1.26168E+13,1.28105E+13,1.16035E+13,1.04167E+13,1.03209E+13,1.5071E+13,1.53842E+13,1.53722E+13,1.27436E+13,1.22158E+13,1.21056E+13,1.15763E+13,1.26583E+13,1.24905E+13,1.15998E+13,9.46582E+12,1.01676E+13,7.80621E+12,6.98492E+12,6.99682E+12,5.18645E+12,6.06658E+12,5.99014E+12,4.68917E+12,4.93016E+12,3.9824E+12,1.01696E+13,7.60725E+12,7.90347E+12,7.9458E+12,6.49676E+12,9.86152E+12,1.02824E+13,8.15474E+12,4.77379E+12,5.35816E+12
dart_BondsIssued,사채,Bonds issued,재무상태표 [abstract],부채 [abstract],비유동부채,사채,,9.97764E+11,1.01017E+12,1.02073E+12,9.75298E+11,1.00806E+12,9.89817E+11,9.69145E+11,9.61972E+11,9.72435E+11,9.78754E+11,9.6178E+11,9.53361E+11,1.01506E+12,1.00051E+12,9.50273E+11,58542000000,53042000000,62085000000,1.21186E+12,1.23045E+12,1.45889E+12,1.38381E+12,1.38214E+12,1.35588E+12,1.30912E+12,1.26991E+12,1.32629E+12,1.31107E+12,1.83694E+12,1.9144E+12,1.87357E+12,1.82937E+12,1.87865E+12,1.92058E+12,1.27931E+12,1.28012E+12,5.84844E+11,5.82842E+11,5.84991E+11,5.87338E+11,6.43185E+11,6.48659E+11,2.20357E+11,2.24183E+11,1.71045E+11,4.32772E+12,2.95168E+12,3.73139E+12,3.96045E+12,4.86352E+12,8.32015E+12,8.60116E+12,7.23882E+12,3.40926E+12,3.50138E+12
dart_LongTermBorrowingsGross,장기차입금,"Long-term borrowings, gross",재무상태표 [abstract],부채 [abstract],비유동부채,장기차입금,,2.01785E+12,2.10937E+12,2.2029E+12,2.19718E+12,2.00257E+12,1.90866E+12,1.86558E+12,85085000000,87101000000,92635000000,1.91047E+12,1.81445E+12,2.2E+12,1.91757E+12,1.64098E+12,1.24424E+12,8.13355E+11,5.33222E+11,3.67543E+11,2.66542E+11,78001000000,1.05649E+11,85375000000,1.01671E+11,1.77426E+12,2.21401E+12,2.64797E+12,9.85117E+11,1.70193E+12,1.8319E+12,1.87558E+12,3.62303E+12,3.84838E+12,3.96472E+12,3.58467E+12,3.68247E+12,2.87897E+12,2.63036E+12,2.50618E+12,6.34381E+11,6.53025E+11,7.90813E+11,4.65595E+11,1.15609E+12,9.69839E+11,1.83693E+12,1.12071E+12,4.07011E+11,7.44021E+11,6.67224E+11,8.05353E+11,9.48691E+11,4.05792E+11,8.08471E+11,1.63305E+12
dart_LongTermOtherPayablesGross,장기미지급금,"Long-Term other Payables, gross",재무상태표 [abstract],부채 [abstract],비유동부채,장기미지급금,,1.8306E+12,1.98677E+12,2.10044E+12,2.18425E+12,2.40825E+12,2.49641E+12,2.63977E+12,3.19404E+12,1.68817E+12,1.95773E+12,1.93502E+12,2.04373E+12,1.99958E+12,1.92752E+12,2.58079E+12,3.31705E+12,3.2631E+12,3.22312E+12,3.26847E+12,3.04169E+12,2.43397E+12,2.20672E+12,2.1613E+12,2.56227E+12,2.60632E+12,2.56857E+12,2.73922E+12,1.05376E+12,9.68238E+11,1.13427E+12,1.1018E+12,1.16588E+12,1.28946E+12,9.0891E+11,9.33536E+11,1.0248E+12,1.29544E+12,8.73703E+11,9.72398E+11,1.07266E+12,1.54493E+12,1.77464E+12,1.45655E+12,1.12098E+12,6.74119E+11,6.7376E+11,6.38734E+11,7.28276E+11,7.42101E+11,2.20459E+11,2.62198E+11,2.73214E+11,3.0621E+11,3.33857E+11,2.84786E+11
dart_PostemploymentBenefitObligations,순확정급여부채,Post-employment benefit obligations,재무상태표 [abstract],부채 [abstract],비유동부채,순확정급여부채,,6.28175E+11,5.31556E+11,5.06578E+11,4.7078E+11,7.24085E+11,6.55451E+11,5.81084E+11,5.04064E+11,5.24088E+11,4.7865E+11,4.25561E+11,3.89922E+11,5.94158E+11,5.40759E+11,4.69855E+11,1.73656E+11,1.15664E+12,8.80552E+11,5.93657E+11,3.5882E+11,1.01218E+12,7.50633E+11,4.73322E+11,2.01342E+11,2.69705E+12,2.46612E+12,2.20547E+12,1.8549E+12,2.39484E+12,2.18365E+12,1.99364E+12,1.72994E+12,9.58851E+11,7.75394E+11,5.54349E+11,1.11919E+12,5.6764E+11,4.33628E+11,6.94802E+11,8.23486E+11,9.04852E+11,7.97344E+11,7.75575E+11,7.51267E+11,8.30336E+11,,,,,,,,,,
ifrs-full_DeferredTaxLiabilities,이연법인세부채,Deferred tax liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,이연법인세부채,,1.83621E+13,1.76024E+13,1.7398E+13,1.70538E+13,1.7185E+13,1.65074E+13,1.54046E+13,1.51625E+13,1.37505E+13,1.31864E+13,1.235E+13,1.17108E+13,1.03535E+13,9.80362E+12,8.98142E+12,7.29351E+12,6.59478E+12,6.46519E+12,5.7892E+12,5.15479E+12,5.2428E+12,4.98106E+12,4.24978E+12,4.09781E+12,4.60614E+12,4.99535E+12,4.76535E+12,6.01237E+12,4.13944E+12,4.03531E+12,3.72593E+12,3.42947E+12,3.51797E+12,3.22705E+12,2.36991E+12,2.33344E+12,1.87538E+12,1.91509E+12,1.73711E+12,1.61852E+12,1.69843E+12,1.50768E+12,1.35194E+12,1.24996E+12,1.08632E+12,,,,,,,,,,
ifrs-full_NoncurrentProvisions,장기충당부채,Non-current provisions,재무상태표 [abstract],부채 [abstract],비유동부채,장기충당부채,,8.13492E+11,8.67382E+11,6.41753E+11,6.111E+11,1.05468E+12,1.0122E+12,9.12848E+11,6.63619E+11,1.12315E+12,5.81119E+11,5.13347E+11,4.64324E+11,6.35329E+11,5.7193E+11,4.12552E+11,3.58126E+11,6.66124E+11,6.24509E+11,5.73484E+11,5.22378E+11,6.92508E+11,6.29198E+11,5.63619E+11,4.9929E+11,6.61624E+11,5.94209E+11,5.26794E+11,4.60924E+11,6.95449E+11,5.14255E+11,4.8894E+11,4.08529E+11,5.03021E+11,4.62938E+11,4.08092E+11,3.63223E+11,4.67873E+11,4.13177E+11,3.46325E+11,2.95357E+11,4.58344E+11,3.20005E+11,2.80718E+11,2.44443E+11,1.76887E+11,,,,,,,,,,
dart_OtherNonCurrentLiabilities,기타비유동부채,Other non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,기타비유동부채,,1.95617E+12,2.18032E+12,2.43611E+12,2.4089E+12,2.25791E+12,2.31389E+12,2.12563E+12,1.95125E+12,2.24132E+12,2.68596E+12,2.81848E+12,2.70899E+12,2.91716E+12,2.65335E+12,2.52042E+12,2.06207E+12,1.92856E+12,2.32132E+12,2.05989E+12,2.04214E+12,1.89221E+12,1.54648E+12,1.50116E+12,1.50259E+12,1.41653E+12,1.27599E+12,1.16112E+12,1.06546E+12,4.78962E+11,4.91841E+11,4.01031E+11,4.72094E+11,3.79028E+11,2.32285E+11,2.15822E+11,3.64366E+11,44162000000,42494000000,44080000000,31187000000,32110000000,31184000000,31175000000,31587000000,26659000000,8.16922E+11,6.47636E+11,,,,,,,,
ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,,9.96526E+13,8.81517E+13,9.10698E+13,8.96841E+13,8.99437E+13,8.51931E+13,9.18527E+13,9.16041E+13,9.50926E+13,8.55635E+13,8.92132E+13,8.72607E+13,8.58873E+13,7.68837E+13,7.43994E+13,6.92113E+13,6.49351E+13,6.21182E+13,6.29136E+13,6.31197E+13,6.58389E+13,5.77542E+13,5.96311E+13,6.23348E+13,6.82788E+13,6.52096E+13,6.97309E+13,6.4059E+13,6.63741E+13,6.53821E+13,6.2037E+13,5.95914E+13,6.01883E+13,5.60359E+13,5.46499E+13,5.44866E+13,4.95016E+13,4.33615E+13,4.50334E+13,4.51312E+13,4.66714E+13,4.39801E+13,3.98568E+13,3.91346E+13,3.33182E+13,4.23767E+13,3.74032E+13,3.34263E+13,3.28544E+13,3.26043E+13,3.7882E+13,3.86336E+13,3.17164E+13,2.9636E+13,1.60039E+13
ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,Equity attributable to owners of parent,재무상태표 [abstract],자본 [abstract],지배기업 소유주지분,,,2.67942E+14,2.61745E+14,2.58482E+14,2.54915E+14,2.55403E+14,2.49893E+14,2.455E+14,2.40069E+14,2.34476E+14,2.25671E+14,2.15885E+14,2.07213E+14,2.03504E+14,1.93654E+14,1.8312E+14,1.86424E+14,1.7327E+14,1.75638E+14,1.7213E+14,1.72877E+14,1.74395E+14,1.67809E+14,1.61596E+14,1.62182E+14,1.57717E+14,1.53819E+14,1.49881E+14,1.44443E+14,1.39199E+14,1.33246E+14,1.24137E+14,1.17094E+14,1.12304E+14,1.07789E+14,1.03097E+14,9.70904E+13,9.43721E+13,9.06289E+13,8.73028E+13,8.54416E+13,8.18617E+13,7.81132E+13,7.18177E+13,6.95651E+13,6.09749E+13,,,,,,,,,,
ifrs-full_IssuedCapital,자본금,Issued capital,재무상태표 [abstract],자본 [abstract],지배기업 소유주지분,자본금,,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.97514E+11,8.95241E+11,8.89147E+11,8.82117E+11,8.81675E+11,8.75542E+11
dart_IssuedCapitalOfPreferredStock,우선주자본금,Issued capital of preferred stock,재무상태표 [abstract],자본 [abstract],지배기업 소유주지분,자본금,우선주자본금,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11,1.19467E+11
dart_IssuedCapitalOfCommonStock,보통주자본금,Issued capital of common stock,재무상태표 [abstract],자본 [abstract],지배기업 소유주지분,자본금,보통주자본금,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.78047E+11,7.75774E+11,7.6968E+11,7.6265E+11,7.62208E+11,7.56075E+11
ifrs-full_SharePremium,주식발행초과금,Share premium,재무상태표 [abstract],자본 [abstract],지배기업 소유주지분,주식발행초과금,,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,4.40389E+12,,,,,,,,,,
ifrs-full_RetainedEarnings,이익잉여금(결손금),Retained earnings,재무상태표 [abstract],자본 [abstract],지배기업 소유주지분,이익잉여금(결손금),,2.67025E+14,2.60165E+14,2.57079E+14,2.54583E+14,2.51761E+14,2.48061E+14,2.45401E+14,2.42699E+14,2.41628E+14,2.31065E+14,2.22485E+14,2.15811E+14,2.06773E+14,1.99224E+14,1.96724E+14,1.93086E+14,1.86169E+14,1.8592E+14,1.83219E+14,1.85132E+14,1.8189E+14,1.76732E+14,1.71106E+14,1.6953E+14,1.64245E+14,1.60189E+14,1.54003E+14,1.486E+14,1.41381E+14,1.33406E+14,1.25831E+14,1.19986E+14,1.13055E+14,1.06705E+14,1.01651E+14,9.76229E+13,9.36551E+13,9.04299E+13,8.6973E+13,8.50714E+13,8.17058E+13,7.81425E+13,7.39671E+13,7.10652E+13,6.22812E+13,,,,,,,,,,
dart_ElementsOfOtherStockholdersEquity,기타자본항목,Elements of other stockholder's equity,재무상태표 [abstract],자본 [abstract],지배기업 소유주지분,기타자본항목,,-4.39883E+12,-3.7211E+12,-3.89856E+12,-4.96883E+12,-1.65931E+12,-3.4697E+12,-5.20262E+12,-7.93137E+12,-1.24533E+13,-1.06952E+13,-1.19023E+13,-1.38992E+13,-8.52552E+12,-1.08705E+13,-1.88925E+13,-1.19346E+13,-1.81818E+13,-1.55835E+13,-1.63899E+13,-1.75805E+13,-1.27961E+13,-1.42294E+13,-1.489E+13,-1.27294E+13,-1.18291E+13,-1.16716E+13,-9.42351E+12,-9.45907E+12,-7.48306E+12,-5.46131E+12,-6.99588E+12,-8.19304E+12,-6.05195E+12,-4.21714E+12,-3.85554E+12,-5.8339E+12,-4.58443E+12,-5.10243E+12,-4.97163E+12,-4.93129E+12,-5.14551E+12,-5.33065E+12,-7.45084E+12,-6.8016E+12,-6.60769E+12,,,,,,,,,,
ifrs-full_NoncontrollingInterests,비지배지분,Non-controlling interests,재무상태표 [abstract],자본 [abstract],비지배지분,,,8.19405E+12,8.06245E+12,7.90595E+12,7.96495E+12,8.03879E+12,7.85437E+12,7.71534E+12,7.68418E+12,7.62678E+12,7.45343E+12,7.37538E+12,7.27801E+12,7.18684E+12,7.05129E+12,6.69835E+12,6.53871E+12,6.26672E+12,6.20416E+12,6.19605E+12,6.18304E+12,6.33377E+12,6.12809E+12,6.02336E+12,5.90646E+12,5.75054E+12,5.69469E+12,5.68047E+12,5.57339E+12,5.23992E+12,5.13307E+12,4.66877E+12,4.38615E+12,4.2346E+12,2.47463E+12,2.40961E+12,4.22325E+12,4.29218E+12,3.9793E+12,4.196E+12,3.73608E+12,3.6968E+12,3.58335E+12,3.42125E+12,3.48015E+12,2.48545E+12,,,,,,,,,,
ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,,2.76136E+14,2.69808E+14,2.66388E+14,2.6288E+14,2.63442E+14,2.57747E+14,2.53215E+14,2.47753E+14,2.42103E+14,2.33125E+14,2.2326E+14,2.14491E+14,2.10691E+14,2.00706E+14,1.89818E+14,1.92963E+14,1.79536E+14,1.81843E+14,1.78326E+14,1.7906E+14,1.80729E+14,1.73937E+14,1.67619E+14,1.68088E+14,1.63468E+14,1.59513E+14,1.55562E+14,1.50016E+14,1.44439E+14,1.3838E+14,1.28806E+14,1.2148E+14,1.16539E+14,1.10264E+14,1.05507E+14,1.01314E+14,9.86642E+13,9.46082E+13,9.14988E+13,8.91776E+13,8.55585E+13,8.16966E+13,7.52389E+13,7.30452E+13,6.34604E+13,6.2924E+13,5.59719E+13,4.79399E+13,4.16074E+13,3.64003E+13,3.01597E+13,2.63213E+13,2.03985E+13,1.67855E+13,1.31747E+13
ifrs-full_EquityAndLiabilities,자본과부채총계,Total equity and liabilities,재무상태표 [abstract],자본과부채총계,,,,3.75789E+14,3.57959E+14,3.57458E+14,3.52564E+14,3.53386E+14,3.4294E+14,3.45068E+14,3.39357E+14,3.37196E+14,3.18688E+14,3.12473E+14,3.01752E+14,2.96579E+14,2.77589E+14,2.64217E+14,2.62174E+14,2.44471E+14,2.43961E+14,2.4124E+14,2.4218E+14,2.46568E+14,2.31691E+14,2.2725E+14,2.30423E+14,2.31746E+14,2.24723E+14,2.25293E+14,2.14075E+14,2.10813E+14,2.03762E+14,1.90843E+14,1.81072E+14,1.76727E+14,1.663E+14,1.60157E+14,1.558E+14,1.48166E+14,1.3797E+14,1.36532E+14,1.34309E+14,1.3223E+14,1.25677E+14,1.15096E+14,1.1218E+14,9.67786E+13,1.05301E+14,9.33751E+13,8.13662E+13,7.44618E+13,6.90046E+13,6.80417E+13,6.4955E+13,5.21149E+13,4.64215E+13,2.91786E+13
