"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 28, 2019","2,323.02","2,329.61","2,343.87","2,319.37","18.80M","0.44%"
"Oct 25, 2019","2,312.86","2,304.49","2,316.81","2,291.92","18.94M","1.33%"
"Oct 24, 2019","2,282.61","2,268.99","2,284.06","2,247.87","23.60M","0.94%"
"Oct 23, 2019","2,261.44","2,275.03","2,278.58","2,244.43","18.03M","-0.53%"
"Oct 22, 2019","2,273.60","2,271.81","2,276.69","2,253.87","15.15M","0.45%"
"Oct 21, 2019","2,263.38","2,244.65","2,265.72","2,242.99","12.34M","0.66%"
"Oct 18, 2019","2,248.47","2,294.30","2,299.27","2,248.37","28.06M","-1.67%"
"Oct 17, 2019","2,286.69","2,300.91","2,301.70","2,273.69","15.37M","-0.78%"
"Oct 16, 2019","2,304.78","2,300.32","2,306.35","2,290.95","16.57M","1.05%"
"Oct 15, 2019","2,280.82","2,226.83","2,282.49","2,225.79","25.80M","2.52%"
"Oct 14, 2019","2,224.77","2,218.89","2,233.28","2,208.13","17.87M","1.55%"
"Oct 11, 2019","2,190.90","2,193.73","2,196.27","2,180.89","14.61M","0.95%"
"Oct 10, 2019","2,170.18","2,170.09","2,190.80","2,156.38","30.60M","-0.87%"
"Oct 08, 2019","2,189.17","2,147.37","2,192.30","2,126.53","17.08M","1.76%"
"Oct 07, 2019","2,151.34","2,172.16","2,182.02","2,133.34","10.15M","-0.04%"
"Oct 04, 2019","2,152.21","2,144.25","2,177.89","2,139.85","10.15M","-0.06%"
"Oct 02, 2019","2,153.51","2,176.78","2,188.94","2,153.51","10.17M","-2.11%"
"Oct 01, 2019","2,199.88","2,200.56","2,203.74","2,181.29","11.55M","0.30%"
"Sep 30, 2019","2,193.36","2,171.58","2,193.46","2,158.70","10.43M","0.10%"
"Sep 27, 2019","2,191.15","2,173.79","2,193.70","2,166.31","8.95M","-0.28%"
"Sep 26, 2019","2,197.27","2,200.62","2,212.01","2,176.48","10.46M","0.91%"
"Sep 25, 2019","2,177.49","2,193.88","2,209.34","2,176.32","13.27M","-1.25%"
"Sep 24, 2019","2,205.12","2,206.33","2,233.35","2,199.63","14.24M","0.28%"
"Sep 23, 2019","2,198.90","2,208.24","2,213.64","2,188.39","9.30M","-0.71%"
"Sep 20, 2019","2,214.61","2,205.67","2,223.90","2,200.02","11.20M","0.49%"
"Sep 19, 2019","2,203.92","2,180.99","2,222.97","2,176.82","18.35M","1.53%"
"Sep 18, 2019","2,170.62","2,161.52","2,182.11","2,149.36","12.85M","0.87%"
"Sep 17, 2019","2,151.92","2,153.13","2,163.77","2,139.50","11.24M","-0.08%"
"Sep 16, 2019","2,153.63","2,156.99","2,157.71","2,136.04","14.79M","-0.28%"
"Sep 11, 2019","2,159.64","2,173.92","2,181.53","2,149.87","10.50M","-0.28%"
"Sep 10, 2019","2,165.80","2,173.29","2,179.49","2,155.62","12.44M","-0.17%"
"Sep 09, 2019","2,169.44","2,192.93","2,201.33","2,163.95","10.82M","-0.33%"
"Sep 06, 2019","2,176.68","2,202.99","2,205.24","2,167.70","12.54M","-0.19%"
"Sep 05, 2019","2,180.79","2,132.43","2,185.10","2,131.21","22.51M","3.30%"
"Sep 04, 2019","2,111.06","2,033.58","2,111.06","2,032.23","15.68M","4.12%"
"Sep 03, 2019","2,027.43","2,031.75","2,042.35","2,021.26","7.43M","-0.51%"
"Sep 02, 2019","2,037.82","1,993.14","2,038.02","1,992.50","9.32M","1.89%"
"Aug 30, 2019","1,999.93","1,979.85","2,006.33","1,976.10","10.70M","2.86%"
"Aug 29, 2019","1,944.34","1,978.94","1,979.76","1,929.39","8.73M","-1.41%"
"Aug 28, 2019","1,972.11","1,943.97","1,972.34","1,930.75","6.57M","1.62%"
"Aug 27, 2019","1,940.74","1,944.49","1,968.21","1,936.77","10.77M","1.78%"
"Aug 26, 2019","1,906.79","1,946.69","1,957.02","1,904.51","13.82M","-4.69%"
"Aug 23, 2019","2,000.53","1,979.77","2,011.19","1,979.54","9.76M","0.22%"
"Aug 22, 2019","1,996.11","2,038.21","2,040.03","1,995.49","9.00M","-2.10%"
"Aug 21, 2019","2,038.96","2,005.03","2,043.53","1,999.06","9.92M","1.15%"
"Aug 20, 2019","2,015.72","1,988.63","2,022.61","1,975.60","10.33M","1.89%"
"Aug 19, 2019","1,978.41","1,985.89","1,995.23","1,966.00","9.40M","0.06%"
"Aug 16, 2019","1,977.23","1,960.71","1,978.86","1,948.25","11.28M","-0.56%"
"Aug 14, 2019","1,988.38","1,994.08","2,011.46","1,980.48","15.93M","1.93%"
"Aug 13, 2019","1,950.64","1,933.05","1,955.21","1,929.58","15.08M","-0.01%"
"Aug 12, 2019","1,950.83","1,947.80","1,954.39","1,923.96","9.50M","0.25%"
"Aug 09, 2019","1,945.90","1,947.85","1,953.17","1,933.61","18.17M","0.88%"
"Aug 08, 2019","1,928.95","1,911.24","1,937.20","1,905.59","24.69M","2.09%"
"Aug 07, 2019","1,889.46","1,862.25","1,898.00","1,859.13","15.70M","2.92%"
"Aug 06, 2019","1,835.77","1,851.74","1,905.71","1,826.53","19.53M","-3.78%"
"Aug 05, 2019","1,907.89","1,994.80","1,999.53","1,902.71","16.64M","-4.37%"
"Aug 02, 2019","1,995.00","1,975.90","2,015.89","1,970.18","13.15M","-0.74%"
"Aug 01, 2019","2,009.81","2,017.06","2,034.49","1,990.30","12.22M","-1.68%"
"Jul 31, 2019","2,044.07","2,042.23","2,052.26","1,991.76","12.44M","-0.22%"
"Jul 30, 2019","2,048.55","2,032.47","2,060.17","2,029.24","11.96M","1.62%"
"Jul 29, 2019","2,015.90","2,099.90","2,099.90","2,015.90","15.44M","-4.42%"
"Jul 26, 2019","2,109.19","2,102.65","2,114.03","2,078.99","13.90M","-0.79%"
"Jul 25, 2019","2,126.01","2,138.51","2,148.29","2,087.52","12.76M","0.23%"
"Jul 24, 2019","2,121.23","2,154.78","2,175.93","2,119.98","15.25M","-1.41%"
"Jul 23, 2019","2,151.60","2,168.91","2,194.41","2,145.71","17.34M","-0.19%"
"Jul 22, 2019","2,155.60","2,132.34","2,159.73","2,116.22","13.82M","1.10%"
"Jul 19, 2019","2,132.08","2,128.78","2,135.14","2,117.13","17.68M","1.17%"
"Jul 18, 2019","2,107.45","2,076.36","2,124.45","2,075.72","21.77M","1.59%"
"Jul 17, 2019","2,074.47","2,100.15","2,102.04","2,062.04","20.33M","-2.21%"
"Jul 16, 2019","2,121.40","2,115.50","2,141.74","2,113.03","37.87M","0.22%"
"Jul 15, 2019","2,116.77","2,107.92","2,116.77","2,076.16","12.81M","0.60%"
"Jul 12, 2019","2,104.18","2,086.18","2,110.81","2,069.26","11.84M","0.86%"
"Jul 11, 2019","2,086.28","2,047.64","2,089.31","2,046.00","21.48M","2.72%"
"Jul 10, 2019","2,031.04","2,011.00","2,044.07","2,010.76","13.75M","2.75%"
"Jul 09, 2019","1,976.60","1,989.11","2,005.33","1,958.72","15.41M","0.54%"
"Jul 08, 2019","1,965.98","2,056.72","2,056.72","1,965.98","24.23M","-5.50%"
"Jul 05, 2019","2,080.39","2,119.91","2,119.91","2,069.77","14.97M","-1.46%"
"Jul 04, 2019","2,111.25","2,096.70","2,112.59","2,073.96","36.69M","1.43%"
"Jul 03, 2019","2,081.40","2,089.76","2,100.18","2,068.97","15.46M","-0.62%"
"Jul 02, 2019","2,094.46","2,078.36","2,103.74","2,064.39","10.07M","0.34%"
"Jul 01, 2019","2,087.44","2,091.05","2,104.76","2,067.17","13.38M","1.09%"
"Jun 28, 2019","2,065.03","2,088.94","2,097.69","2,046.67","11.06M","-0.62%"
"Jun 27, 2019","2,077.98","2,061.03","2,101.77","2,054.02","15.53M","1.70%"
"Jun 26, 2019","2,043.23","2,035.38","2,062.46","2,032.77","12.65M","0.71%"
"Jun 25, 2019","2,028.73","2,049.98","2,065.47","2,022.55","8.94M","-0.98%"
"Jun 24, 2019","2,048.88","2,051.24","2,065.60","2,040.44","9.90M","0.29%"
"Jun 21, 2019","2,043.04","2,078.44","2,079.13","2,043.04","13.79M","-1.78%"
"Jun 20, 2019","2,080.06","2,054.38","2,080.06","2,049.64","11.79M","1.39%"
"Jun 19, 2019","2,051.59","2,059.53","2,063.96","2,039.82","17.21M","1.98%"
"Jun 18, 2019","2,011.73","2,024.35","2,035.99","2,007.47","10.85M","-0.28%"
"Jun 17, 2019","2,017.43","2,030.91","2,032.89","2,005.01","9.92M","-0.68%"
"Jun 14, 2019","2,031.24","2,054.69","2,060.76","2,030.58","10.45M","-0.95%"
"Jun 13, 2019","2,050.63","2,066.44","2,073.77","2,037.88","15.69M","-1.24%"
"Jun 12, 2019","2,076.41","2,114.25","2,118.64","2,075.59","11.45M","-2.12%"
"Jun 11, 2019","2,121.43","2,088.10","2,123.61","2,083.25","12.72M","2.14%"
"Jun 10, 2019","2,076.89","2,069.16","2,078.83","2,052.85","11.69M","1.43%"
"Jun 07, 2019","2,047.68","2,051.81","2,055.13","2,029.28","10.93M","0.58%"
"Jun 05, 2019","2,035.91","2,053.71","2,068.92","2,034.12","16.86M","0.93%"
"Jun 04, 2019","2,017.23","2,029.20","2,035.89","2,008.97","8.38M","-0.44%"
"Jun 03, 2019","2,026.13","1,996.80","2,031.33","1,988.83","10.09M","0.54%"
"May 31, 2019","2,015.15","2,008.10","2,034.94","1,995.03","9.97M","0.08%"
"May 30, 2019","2,013.62","2,010.06","2,031.84","2,000.13","11.74M","0.87%"
"May 29, 2019","1,996.21","1,996.07","2,008.61","1,985.08","16.84M","-0.58%"
"May 28, 2019","2,007.81","1,974.05","2,023.50","1,968.70","23.76M","1.71%"
"May 27, 2019","1,974.12","1,983.90","1,996.10","1,947.18","11.56M","-0.13%"
"May 24, 2019","1,976.74","2,003.81","2,020.13","1,968.94","13.78M","-2.03%"
"May 23, 2019","2,017.65","2,057.27","2,060.62","2,015.47","11.56M","-2.07%"
"May 22, 2019","2,060.25","2,097.63","2,097.63","2,048.94","9.43M","-0.88%"
"May 21, 2019","2,078.62","2,071.58","2,108.35","2,061.55","11.97M","0.54%"
"May 20, 2019","2,067.54","2,113.47","2,128.51","2,064.14","9.82M","-1.90%"
"May 17, 2019","2,107.67","2,131.28","2,170.88","2,103.13","12.11M","-0.13%"
"May 16, 2019","2,110.32","2,174.32","2,183.11","2,106.19","12.76M","-3.01%"
"May 15, 2019","2,175.74","2,143.85","2,179.37","2,132.67","11.57M","2.07%"
"May 14, 2019","2,131.70","2,082.95","2,155.74","2,078.20","11.43M","0.53%"
"May 13, 2019","2,120.43","2,177.17","2,179.48","2,120.43","9.89M","-3.06%"
"May 10, 2019","2,187.35","2,190.67","2,212.99","2,143.09","16.44M","0.22%"
"May 09, 2019","2,182.63","2,265.94","2,270.25","2,174.96","18.10M","-3.76%"
"May 08, 2019","2,267.97","2,274.76","2,288.35","2,261.36","14.35M","-1.71%"
"May 07, 2019","2,307.36","2,315.17","2,329.14","2,301.89","14.16M","-1.78%"
"May 03, 2019","2,349.26","2,352.23","2,364.07","2,340.39","11.36M","-0.10%"
"May 02, 2019","2,351.68","2,328.02","2,361.63","2,327.45","12.56M","0.98%"
"Apr 30, 2019","2,328.78","2,321.51","2,334.11","2,290.50","14.32M","0.05%"
"Apr 29, 2019","2,327.70","2,283.81","2,327.70","2,280.21","11.93M","2.69%"
"Apr 26, 2019","2,266.79","2,313.76","2,314.49","2,265.82","18.32M","-2.86%"
"Apr 25, 2019","2,333.55","2,309.08","2,369.83","2,307.97","34.07M","1.46%"
"Apr 24, 2019","2,299.86","2,339.17","2,340.87","2,280.41","20.83M","-0.98%"
"Apr 23, 2019","2,322.68","2,317.24","2,332.59","2,310.73","17.86M","0.74%"
"Apr 22, 2019","2,305.62","2,329.59","2,334.00","2,289.29","12.34M","-1.22%"
"Apr 19, 2019","2,334.02","2,316.73","2,342.23","2,316.73","14.13M","1.52%"
"Apr 18, 2019","2,299.07","2,348.67","2,352.48","2,288.29","13.35M","-1.63%"
"Apr 17, 2019","2,337.23","2,306.11","2,341.26","2,305.44","14.55M","1.83%"
"Apr 16, 2019","2,295.15","2,307.94","2,311.01","2,278.10","9.62M","-0.74%"
"Apr 15, 2019","2,312.35","2,320.22","2,327.04","2,302.87","11.44M","0.36%"
"Apr 12, 2019","2,304.02","2,297.25","2,314.25","2,284.45","16.89M","-0.13%"
"Apr 11, 2019","2,307.11","2,305.20","2,322.45","2,294.72","13.59M","0.55%"
"Apr 10, 2019","2,294.53","2,268.82","2,295.72","2,259.25","22.52M","0.60%"
"Apr 09, 2019","2,280.75","2,275.68","2,289.37","2,263.87","14.90M","0.37%"
"Apr 08, 2019","2,272.29","2,316.00","2,316.74","2,269.88","11.45M","-1.62%"
"Apr 05, 2019","2,309.75","2,290.46","2,313.94","2,287.25","14.31M","0.96%"
"Apr 04, 2019","2,287.87","2,278.55","2,319.72","2,268.07","24.81M","0.77%"
"Apr 03, 2019","2,270.43","2,215.57","2,272.26","2,213.30","13.59M","2.60%"
"Apr 02, 2019","2,212.88","2,244.45","2,244.45","2,209.12","9.43M","-0.48%"
"Apr 01, 2019","2,223.63","2,179.77","2,228.99","2,179.10","11.77M","3.03%"
"Mar 29, 2019","2,158.24","2,141.03","2,160.66","2,114.80","10.30M","1.59%"
"Mar 28, 2019","2,124.47","2,159.64","2,159.64","2,123.43","11.42M","-2.14%"
"Mar 27, 2019","2,171.02","2,168.05","2,185.85","2,138.91","17.52M","0.00%"
"Mar 26, 2019","2,170.92","2,159.75","2,177.02","2,128.66","10.77M","0.83%"
"Mar 25, 2019","2,153.14","2,187.83","2,190.69","2,151.94","14.11M","-3.73%"
"Mar 22, 2019","2,236.54","2,258.88","2,261.13","2,230.09","17.66M","0.94%"
"Mar 21, 2019","2,215.82","2,208.92","2,253.88","2,204.05","31.92M","1.37%"
"Mar 20, 2019","2,185.89","2,153.32","2,185.91","2,130.15","13.17M","1.84%"
"Mar 19, 2019","2,146.33","2,175.07","2,175.48","2,143.75","12.37M","-1.02%"
"Mar 18, 2019","2,168.52","2,182.96","2,193.85","2,150.48","11.93M","-0.03%"
"Mar 15, 2019","2,169.14","2,177.26","2,190.63","2,147.57","19.23M","-0.09%"
"Mar 14, 2019","2,171.09","2,151.90","2,212.71","2,151.88","45.03M","1.34%"
"Mar 13, 2019","2,142.36","2,126.97","2,148.26","2,116.52","12.83M","0.78%"
"Mar 12, 2019","2,125.77","2,099.26","2,131.73","2,097.12","14.76M","2.46%"
"Mar 11, 2019","2,074.72","2,049.28","2,076.89","2,027.95","10.11M","1.61%"
"Mar 08, 2019","2,041.75","2,055.24","2,058.26","2,031.71","19.60M","-1.07%"
"Mar 07, 2019","2,063.75","2,076.59","2,105.93","2,054.51","14.62M","-0.89%"
"Mar 06, 2019","2,082.19","2,093.17","2,108.06","2,072.99","16.16M","-0.76%"
"Mar 05, 2019","2,098.16","2,101.40","2,107.37","2,088.45","10.76M","-1.27%"
"Mar 04, 2019","2,125.06","2,117.19","2,140.12","2,113.67","11.59M","1.47%"
"Feb 28, 2019","2,094.22","2,171.14","2,171.14","2,094.22","19.73M","-4.09%"
"Feb 27, 2019","2,183.50","2,194.25","2,198.00","2,176.58","9.26M","-0.54%"
"Feb 26, 2019","2,195.30","2,219.85","2,222.12","2,187.30","10.12M","-1.35%"
"Feb 25, 2019","2,225.27","2,201.93","2,227.45","2,195.05","14.88M","2.25%"
"Feb 22, 2019","2,176.23","2,167.60","2,177.52","2,158.54","8.86M","-0.26%"
"Feb 21, 2019","2,181.93","2,182.79","2,193.98","2,161.37","11.03M","-0.10%"
"Feb 20, 2019","2,184.13","2,138.09","2,184.13","2,135.94","14.34M","2.18%"
"Feb 19, 2019","2,137.55","2,138.75","2,147.30","2,115.33","11.60M","-0.31%"
"Feb 18, 2019","2,144.24","2,127.99","2,156.93","2,127.00","15.47M","1.29%"
"Feb 15, 2019","2,116.98","2,183.23","2,183.23","2,106.73","20.96M","-3.34%"
"Feb 14, 2019","2,190.18","2,139.15","2,190.93","2,123.00","34.54M","2.21%"
"Feb 13, 2019","2,142.76","2,101.40","2,148.26","2,101.06","27.64M","2.99%"
"Feb 12, 2019","2,080.60","2,039.99","2,091.92","2,038.39","12.48M","2.03%"
"Feb 11, 2019","2,039.26","2,035.59","2,039.35","2,011.97","10.00M","-0.33%"
"Feb 08, 2019","2,045.99","2,076.44","2,076.67","2,036.32","11.81M","-2.58%"
"Feb 07, 2019","2,100.22","2,063.53","2,104.46","2,053.64","14.24M","2.86%"
"Feb 01, 2019","2,041.90","2,039.50","2,063.90","2,037.83","12.80M","0.54%"
"Jan 31, 2019","2,030.85","2,078.39","2,078.39","2,030.73","19.55M","-1.37%"
"Jan 30, 2019","2,059.14","2,004.60","2,060.68","1,999.47","17.37M","2.75%"
"Jan 29, 2019","2,004.09","1,966.89","2,006.07","1,958.61","12.77M","1.47%"
"Jan 28, 2019","1,974.98","1,980.53","1,989.48","1,962.24","18.78M","-0.19%"
"Jan 25, 2019","1,978.81","1,925.94","1,982.37","1,924.32","18.95M","3.27%"
"Jan 24, 2019","1,916.22","1,881.78","1,918.11","1,872.03","16.46M","2.67%"
"Jan 23, 2019","1,866.40","1,838.99","1,872.68","1,834.16","11.36M","0.26%"
"Jan 22, 2019","1,861.49","1,884.77","1,888.26","1,850.61","12.22M","-0.99%"
"Jan 21, 2019","1,880.18","1,840.13","1,882.53","1,836.54","16.68M","3.00%"
"Jan 18, 2019","1,825.36","1,823.63","1,828.81","1,803.78","19.58M","0.98%"
"Jan 17, 2019","1,807.63","1,811.39","1,840.15","1,807.21","33.64M","0.50%"
"Jan 16, 2019","1,798.69","1,781.79","1,800.53","1,769.24","7.95M","1.24%"
"Jan 15, 2019","1,776.68","1,749.71","1,780.11","1,745.02","7.59M","1.94%"
"Jan 14, 2019","1,742.93","1,774.33","1,774.33","1,742.39","7.39M","-2.03%"
"Jan 11, 2019","1,779.13","1,783.47","1,802.51","1,773.17","7.76M","0.02%"
"Jan 10, 2019","1,778.75","1,758.82","1,789.56","1,740.34","12.48M","1.58%"
"Jan 09, 2019","1,751.07","1,673.41","1,759.66","1,672.69","12.67M","5.39%"
"Jan 08, 2019","1,661.54","1,655.53","1,683.19","1,650.85","8.49M","0.12%"
"Jan 07, 2019","1,659.55","1,649.64","1,668.30","1,644.29","7.55M","1.91%"
"Jan 04, 2019","1,628.49","1,653.14","1,658.26","1,592.64","11.08M","-1.72%"
"Jan 03, 2019","1,657.07","1,724.44","1,724.86","1,656.89","10.02M","-4.05%"
"Jan 02, 2019","1,727.08","1,759.34","1,766.84","1,723.90","6.70M","-1.25%"
"Dec 28, 2018","1,749.01","1,743.21","1,761.04","1,738.61","5.57M","0.74%"
"Dec 27, 2018","1,736.19","1,746.01","1,746.01","1,721.39","6.88M","1.35%"
"Dec 26, 2018","1,713.09","1,721.23","1,734.22","1,703.25","7.85M","-1.88%"
"Dec 24, 2018","1,745.97","1,724.37","1,750.46","1,719.44","5.74M","0.82%"
"Dec 21, 2018","1,731.84","1,704.25","1,739.76","1,701.22","8.07M","1.29%"
"Dec 20, 2018","1,709.81","1,726.38","1,729.01","1,701.93","10.71M","-2.29%"
"Dec 19, 2018","1,749.93","1,738.54","1,757.67","1,727.24","7.96M","0.77%"
"Dec 18, 2018","1,736.55","1,745.16","1,752.99","1,731.24","7.25M","-1.89%"
"Dec 17, 2018","1,769.92","1,766.93","1,776.83","1,754.21","6.94M","-0.01%"
"Dec 14, 2018","1,770.17","1,838.07","1,839.16","1,764.15","10.80M","-3.90%"
"Dec 13, 2018","1,841.99","1,821.97","1,843.00","1,814.39","10.05M","1.17%"
"Dec 12, 2018","1,820.67","1,786.57","1,822.76","1,785.28","6.72M","2.40%"
"Dec 11, 2018","1,778.04","1,796.60","1,802.11","1,777.27","6.63M","-0.13%"
"Dec 10, 2018","1,780.44","1,815.57","1,822.06","1,776.24","8.78M","-3.87%"
"Dec 07, 2018","1,852.07","1,864.29","1,871.04","1,840.01","6.97M","0.31%"
"Dec 06, 2018","1,846.43","1,899.80","1,901.91","1,841.39","10.44M","-3.20%"
"Dec 05, 2018","1,907.55","1,889.69","1,923.25","1,887.50","7.77M","-1.34%"
"Dec 04, 2018","1,933.41","1,958.77","1,959.70","1,924.74","7.61M","-1.61%"
"Dec 03, 2018","1,965.06","1,953.78","1,967.80","1,940.26","11.46M","2.23%"
"Nov 30, 2018","1,922.28","1,939.29","1,943.13","1,911.97","18.39M","-0.97%"
"Nov 29, 2018","1,941.15","1,986.05","1,991.36","1,939.87","20.25M","-0.73%"
"Nov 28, 2018","1,955.52","1,926.68","1,956.47","1,922.07","10.22M","1.68%"
"Nov 27, 2018","1,923.25","1,922.32","1,927.51","1,899.60","7.60M","0.56%"
"Nov 26, 2018","1,912.55","1,884.31","1,925.68","1,884.30","8.04M","1.43%"
"Nov 23, 2018","1,885.53","1,907.61","1,911.60","1,882.34","6.05M","-0.65%"
"Nov 22, 2018","1,897.93","1,910.43","1,917.54","1,893.91","7.92M","-0.58%"
"Nov 21, 2018","1,908.96","1,859.98","1,909.51","1,854.16","10.11M","1.05%"
"Nov 20, 2018","1,889.17","1,917.75","1,926.46","1,886.24","11.89M","-3.95%"
"Nov 19, 2018","1,966.80","1,959.34","1,982.67","1,949.27","8.83M","-0.21%"
"Nov 16, 2018","1,970.85","1,990.60","1,997.09","1,961.10","8.78M","-0.44%"
"Nov 15, 2018","1,979.55","1,939.58","1,979.63","1,927.07","7.25M","2.05%"
"Nov 14, 2018","1,939.84","1,969.19","1,969.51","1,936.98","10.26M","-1.46%"
"Nov 13, 2018","1,968.50","1,972.91","1,974.57","1,926.36","13.26M","-2.73%"
"Nov 12, 2018","2,023.69","1,997.18","2,035.41","1,994.84","12.81M","0.30%"
"Nov 09, 2018","2,017.65","1,997.95","2,023.34","1,992.15","12.24M","1.02%"
"Nov 08, 2018","1,997.37","1,999.23","2,012.19","1,990.37","11.96M","1.86%"
"Nov 07, 2018","1,960.92","2,009.83","2,025.77","1,955.62","11.96M","-2.19%"
"Nov 06, 2018","2,004.87","2,020.32","2,020.70","1,979.45","8.12M","-0.63%"
"Nov 05, 2018","2,017.68","2,036.90","2,037.00","1,998.85","9.53M","-2.48%"
"Nov 02, 2018","2,069.00","2,003.26","2,069.00","1,994.90","15.03M","5.35%"
"Nov 01, 2018","1,963.87","1,982.27","1,998.99","1,962.29","11.44M","-0.41%"
"Oct 31, 2018","1,971.91","1,985.31","1,986.72","1,949.95","14.91M","0.23%"
"Oct 30, 2018","1,967.37","1,891.51","1,975.05","1,891.51","16.90M","3.70%"
"Oct 29, 2018","1,897.23","1,942.48","1,967.56","1,891.67","13.58M","-1.97%"
"Oct 26, 2018","1,935.33","1,957.91","1,958.23","1,895.26","14.82M","-0.33%"
"Oct 25, 2018","1,941.68","1,936.41","1,957.42","1,908.35","14.53M","-2.27%"
"Oct 24, 2018","1,986.86","2,038.63","2,039.23","1,980.94","12.07M","-1.15%"
"Oct 23, 2018","2,009.93","2,065.53","2,066.32","2,006.15","11.34M","-2.92%"
"Oct 22, 2018","2,070.39","2,061.50","2,084.92","2,049.71","6.93M","-0.79%"
"Oct 19, 2018","2,086.86","2,029.77","2,086.96","2,025.50","7.43M","1.64%"
"Oct 18, 2018","2,053.12","2,086.68","2,086.68","2,044.68","7.30M","-1.54%"
"Oct 17, 2018","2,085.30","2,079.65","2,097.26","2,069.79","9.24M","2.01%"
"Oct 16, 2018","2,044.27","2,004.80","2,051.61","2,004.41","9.21M","2.61%"
"Oct 15, 2018","1,992.32","2,021.80","2,021.80","1,987.24","9.39M","-2.09%"
"Oct 12, 2018","2,034.91","1,980.85","2,037.21","1,980.85","13.14M","2.92%"
"Oct 11, 2018","1,977.17","2,005.89","2,042.91","1,974.48","17.04M","-4.80%"
"Oct 10, 2018","2,076.96","2,121.28","2,130.30","2,068.47","12.89M","-2.35%"
"Oct 08, 2018","2,126.86","2,117.89","2,172.42","2,116.86","8.77M","-0.12%"
"Oct 05, 2018","2,129.36","2,161.03","2,185.19","2,120.68","12.84M","-1.69%"
"Oct 04, 2018","2,166.07","2,213.23","2,214.37","2,166.07","12.17M","-1.80%"
"Oct 02, 2018","2,205.77","2,253.98","2,259.41","2,205.77","11.82M","-2.01%"
"Oct 01, 2018","2,250.99","2,273.48","2,279.06","2,250.99","8.10M","-0.45%"
"Sep 28, 2018","2,261.15","2,294.29","2,296.29","2,261.15","13.13M","-1.02%"
"Sep 27, 2018","2,284.40","2,291.72","2,297.86","2,279.77","12.71M","-0.93%"
"Sep 21, 2018","2,305.82","2,311.68","2,312.00","2,286.04","11.62M","-0.48%"
"Sep 20, 2018","2,316.93","2,333.28","2,333.90","2,304.93","12.00M","-0.63%"
"Sep 19, 2018","2,331.65","2,354.74","2,354.74","2,324.89","13.73M","-0.07%"
"Sep 18, 2018","2,333.33","2,316.53","2,344.51","2,310.74","12.39M","0.13%"
"Sep 17, 2018","2,330.28","2,354.27","2,354.27","2,319.77","22.42M","-1.23%"
"Sep 14, 2018","2,359.36","2,360.58","2,378.72","2,350.46","19.59M","1.01%"
"Sep 13, 2018","2,335.87","2,340.87","2,342.90","2,313.49","15.16M","-0.47%"
"Sep 12, 2018","2,346.81","2,372.57","2,375.45","2,331.89","13.34M","-0.91%"
"Sep 11, 2018","2,368.48","2,373.88","2,388.28","2,360.07","10.98M","0.02%"
"Sep 10, 2018","2,368.10","2,355.64","2,373.40","2,343.67","13.50M","0.37%"
"Sep 07, 2018","2,359.45","2,372.87","2,376.09","2,331.57","19.67M","-2.59%"
"Sep 06, 2018","2,422.28","2,444.64","2,444.64","2,419.64","12.53M","-1.42%"
"Sep 05, 2018","2,457.24","2,459.06","2,484.47","2,450.05","14.69M","-0.24%"
"Sep 04, 2018","2,463.20","2,453.68","2,469.59","2,441.33","10.09M","0.16%"
"Sep 03, 2018","2,459.31","2,462.10","2,473.16","2,445.43","12.59M","-0.32%"
"Aug 31, 2018","2,467.13","2,426.97","2,471.83","2,409.47","12.08M","1.02%"
"Aug 30, 2018","2,442.31","2,458.25","2,468.56","2,434.26","8.96M","-0.33%"
"Aug 29, 2018","2,450.36","2,412.87","2,451.71","2,406.05","15.28M","1.80%"
"Aug 28, 2018","2,406.97","2,440.03","2,447.70","2,404.98","10.08M","-0.56%"
"Aug 27, 2018","2,420.53","2,388.14","2,424.29","2,381.77","9.03M","1.58%"
"Aug 24, 2018","2,382.96","2,365.64","2,390.61","2,347.65","9.52M","0.25%"
"Aug 23, 2018","2,377.12","2,383.90","2,387.47","2,352.26","8.50M","0.03%"
"Aug 22, 2018","2,376.30","2,382.74","2,399.76","2,372.41","11.81M","-0.30%"
"Aug 21, 2018","2,383.55","2,311.67","2,390.70","2,306.21","11.45M","3.45%"
"Aug 20, 2018","2,304.04","2,332.45","2,339.77","2,303.41","7.24M","-0.88%"
"Aug 17, 2018","2,324.49","2,349.46","2,350.81","2,321.61","11.05M","-0.77%"
"Aug 16, 2018","2,342.58","2,308.02","2,347.21","2,284.97","13.18M","-0.35%"
"Aug 14, 2018","2,350.70","2,360.54","2,388.73","2,343.53","9.00M","0.25%"
"Aug 13, 2018","2,344.75","2,402.73","2,407.11","2,342.22","11.12M","-3.35%"
"Aug 10, 2018","2,425.90","2,475.80","2,476.14","2,413.59","15.58M","-2.09%"
"Aug 09, 2018","2,477.66","2,513.56","2,515.49","2,463.26","11.21M","-1.09%"
"Aug 08, 2018","2,505.02","2,509.34","2,540.42","2,492.99","12.16M","-0.07%"
"Aug 07, 2018","2,506.81","2,499.59","2,509.84","2,489.53","11.84M","0.77%"
"Aug 06, 2018","2,487.72","2,535.32","2,538.06","2,486.00","13.00M","-2.22%"
"Aug 03, 2018","2,544.32","2,543.66","2,560.86","2,532.05","10.99M","0.56%"
